path,code,char,category,prefix,doc_id,subset,line,idx,is_copy,group,parsed,width,height,mode,bytes,md5,ok,ink_frac,mid_grey_frac,border_mean,phash
ThaiCharacter Dataset/round2/190/bc_007sg_3_53.jpg,190,พ,consonant,bc,7,sg,3,53,False,bc_007,True,15,17,L,640,71d5fd922b19d567fb04ec36d5dd57cc,True,0.568627,0.0,182.53,fa069c8bc1e8a6d3
ThaiCharacter Dataset/round2/190/bc_007sg_9_115.jpg,190,พ,consonant,bc,7,sg,9,115,False,bc_007,True,14,17,L,647,e74073633f71733e4e2b46c8f84ae1f5,True,0.592437,0.0,131.93,d8049e83c3fb8ea6
ThaiCharacter Dataset/round2/190/bc_007sg_9_26.jpg,190,พ,consonant,bc,7,sg,9,26,False,bc_007,True,20,19,L,793,d77729a17a58c59b988df2ab958ed04b,True,0.642105,0.0,192.78,fa8699e5e4a78684
ThaiCharacter Dataset/round2/190/bc_007sg_9_59.jpg,190,พ,consonant,bc,7,sg,9,59,False,bc_007,True,14,18,L,725,a913676edd5ac1938a272bb095382353,True,0.587302,0.0,148.58,d806869bc1e2ecbe
ThaiCharacter Dataset/round2/190/bc_007sg_9_86.jpg,190,พ,consonant,bc,7,sg,9,86,False,bc_007,True,14,17,L,640,11b45b3cdea7016dde03dd7858bd8d89,True,0.558824,0.0,171.29,fa0696938bc9aa8d
ThaiCharacter Dataset/round2/190/bc_007tg_3_60.jpg,190,พ,consonant,bc,7,tg,3,60,False,bc_007,True,22,26,L,993,d1b1ba32bd5ade24b9533a1fe6190a27,True,0.566434,0.0,179.91,fa049c9bc3e1ac96
ThaiCharacter Dataset/round2/190/bc_007tg_9_110.jpg,190,พ,consonant,bc,7,tg,9,110,False,bc_007,True,21,26,L,903,8fb974a40c7615333a46110056cd4478,True,0.553114,0.0,141.83,d80c949392f2f46f
ThaiCharacter Dataset/round2/190/bc_007tg_9_147.jpg,190,พ,consonant,bc,7,tg,9,147,False,bc_007,True,21,26,L,998,d02c0a8b1fca19966f8d5e79ce962e4a,True,0.510989,0.0,195.3,f804941b8bd4ae7b
ThaiCharacter Dataset/round2/190/bc_007tg_9_28.jpg,190,พ,consonant,bc,7,tg,9,28,False,bc_007,True,30,29,L,1234,6b208cd0831bea2239808cf2ea374fd4,True,0.651724,0.0,167.63,d8869be5ecae86a0
ThaiCharacter Dataset/round2/190/bc_007tg_9_79.jpg,190,พ,consonant,bc,7,tg,9,79,False,bc_007,True,21,26,L,1057,cb8095603558112d7fe24583724890f7,True,0.534799,0.0,192.36,da06969bd1e3c48d
ThaiCharacter Dataset/round2/190/bc_008sg_11_10.jpg,190,พ,consonant,bc,8,sg,11,10,False,bc_008,True,17,17,L,685,14c20f5611b284bb9a6b5608782e299a,True,0.391003,0.0,159.16,d4078498abdbab87
ThaiCharacter Dataset/round2/190/bc_008sg_13_80.jpg,190,พ,consonant,bc,8,sg,13,80,False,bc_008,True,17,16,L,624,ba752e73885b8f151d213fc433790277,True,0.415441,0.0,139.73,d407841a9bdb1f17
ThaiCharacter Dataset/round2/190/bc_008sg_13_89.jpg,190,พ,consonant,bc,8,sg,13,89,False,bc_008,True,17,16,L,619,d84786b734a4d475f62c4d3c82598ef6,True,0.397059,0.0,147.76,dc2d84129bdb170f
ThaiCharacter Dataset/round2/190/bc_008sg_14_122.jpg,190,พ,consonant,bc,8,sg,14,122,False,bc_008,True,17,16,L,620,18d9b1d6312663521bf30390dc50cb4e,True,0.430147,0.0,135.52,dc058412b3f71f0f
ThaiCharacter Dataset/round2/190/bc_008sg_14_176.jpg,190,พ,consonant,bc,8,sg,14,176,False,bc_008,True,16,16,L,616,d2b9fdc3bbb61e831463f9aa19daa812,True,0.445312,0.0,127.53,dc0584da9bdf1b03
ThaiCharacter Dataset/round2/190/bc_008sg_14_272.jpg,190,พ,consonant,bc,8,sg,14,272,False,bc_008,True,17,17,L,650,dd164cfd07db3157d462cc164d070103,True,0.401384,0.0,159.14,dc07845283bb8f1f
ThaiCharacter Dataset/round2/190/bc_008sg_14_362.jpg,190,พ,consonant,bc,8,sg,14,362,False,bc_008,True,17,16,L,615,4e9784ffe0870fabd77af5928a612d74,True,0.411765,0.0,135.44,d407841af3fb0f07
ThaiCharacter Dataset/round2/190/bc_008sg_14_372.jpg,190,พ,consonant,bc,8,sg,14,372,False,bc_008,True,17,17,L,626,abcbd6190f62c3ba7c5545b6cb696db8,True,0.411765,0.0,155.2,d4048452c3dbdf1f
ThaiCharacter Dataset/round2/190/bc_008sg_14_394.jpg,190,พ,consonant,bc,8,sg,14,394,False,bc_008,True,17,16,L,614,a26b5b7217c3960a0a87a7ec4f841091,True,0.415441,0.0,127.27,d4078418f3df0f0f
ThaiCharacter Dataset/round2/190/bc_008sg_14_56.jpg,190,พ,consonant,bc,8,sg,14,56,False,bc_008,True,17,17,L,619,8beaa4a8bc78213b1a033f565150f1f2,True,0.425606,0.0,151.3,d405841ac35f9f1f
ThaiCharacter Dataset/round2/190/bc_008sg_14_70.jpg,190,พ,consonant,bc,8,sg,14,70,False,bc_008,True,17,16,L,618,676dad3bcb1ccba297c7dbea1cc30b59,True,0.378676,0.0,151.9,dc2d8412cbdb170f
ThaiCharacter Dataset/round2/190/bc_008sg_1_53.jpg,190,พ,consonant,bc,8,sg,1,53,False,bc_008,True,17,17,L,678,caf3e28420e3c8783de8c48e5c8080aa,True,0.394464,0.0,159.19,d407849aebeb9b03
ThaiCharacter Dataset/round2/190/bc_008sg_6_228.jpg,190,พ,consonant,bc,8,sg,6,228,False,bc_008,True,17,16,L,620,dcef2c6d298da027f89e0f27f97d04a2,True,0.415441,0.0,135.48,d407841aebdb0f0f
ThaiCharacter Dataset/round2/190/bc_008sg_6_253.jpg,190,พ,consonant,bc,8,sg,6,253,False,bc_008,True,18,17,L,744,6140ce700a3789d53344b8ad6631431f,True,0.369281,0.0,219.97,9c05845ac3db9f0f
ThaiCharacter Dataset/round2/190/bc_008sg_8_133.jpg,190,พ,consonant,bc,8,sg,8,133,False,bc_008,True,17,17,L,689,0e7c944bcec637771300e2fae384cabd,True,0.370242,0.0,167.12,dc0584d2e3db8e8e
ThaiCharacter Dataset/round2/190/bc_008sg_8_359.jpg,190,พ,consonant,bc,8,sg,8,359,False,bc_008,True,17,17,L,684,9ca0c2efbed1e99ece1c1cb0ee627909,True,0.418685,0.0,155.22,dc058492ebbb8b0f
ThaiCharacter Dataset/round2/190/bc_008tg_11_11.jpg,190,พ,consonant,bc,8,tg,11,11,False,bc_008,True,25,25,L,886,848f11ec48f25841e4dd7961a3d77235,True,0.3584,0.0,154.04,d4058452cbdb9f0f
ThaiCharacter Dataset/round2/190/bc_008tg_13_80.jpg,190,พ,consonant,bc,8,tg,13,80,False,bc_008,True,25,25,L,953,227948832ac0a422201b5788024b1e6e,True,0.36,0.0,161.93,d40784d2ab9b8f0f
ThaiCharacter Dataset/round2/190/bc_008tg_13_90.jpg,190,พ,consonant,bc,8,tg,13,90,False,bc_008,True,25,24,L,852,e680099dc949ffa2da2365542c3c9a03,True,0.375,0.0,141.02,d4078410ebdf1f0f
ThaiCharacter Dataset/round2/190/bc_008tg_14_125.jpg,190,พ,consonant,bc,8,tg,14,125,False,bc_008,True,25,25,L,932,348badc6b93bac00c642cd7be71343a8,True,0.3632,0.0,148.67,d4258452cbd71f0f
ThaiCharacter Dataset/round2/190/bc_008tg_14_181.jpg,190,พ,consonant,bc,8,tg,14,181,False,bc_008,True,25,25,L,870,598e46cacc9efda5246cf13be89060f6,True,0.3696,0.0,154.02,d4058452e35f8f1f
ThaiCharacter Dataset/round2/190/bc_008tg_14_277.jpg,190,พ,consonant,bc,8,tg,14,277,False,bc_008,True,26,25,L,965,c9ab7be4baf8fe251f8ef3c4b200e53e,True,0.386154,0.0,166.5,d407841ac39b9f1f
ThaiCharacter Dataset/round2/190/bc_008tg_14_368.jpg,190,พ,consonant,bc,8,tg,14,368,False,bc_008,True,26,25,L,1041,a464e4e284a5d605629f9ef56dfe60b8,True,0.383077,0.0,171.59,d4078492ebbb1b0f
ThaiCharacter Dataset/round2/190/bc_008tg_14_378.jpg,190,พ,consonant,bc,8,tg,14,378,False,bc_008,True,25,25,L,901,73493f6c68a969f292d7ba718f31bbe4,True,0.3536,0.0,154.04,d4058412cbdf9f0f
ThaiCharacter Dataset/round2/190/bc_008tg_14_401.jpg,190,พ,consonant,bc,8,tg,14,401,False,bc_008,True,25,25,L,888,e9893ba1fec0e3a89a28e3e2de0c8945,True,0.36,0.0,154.02,d4078452c3db9f0f
ThaiCharacter Dataset/round2/190/bc_008tg_14_58.jpg,190,พ,consonant,bc,8,tg,14,58,False,bc_008,True,26,25,L,1109,b73f57fcec70e0910d3c2ab8cc058f55,True,0.376923,0.0,182.02,d407849aebdb8b0b
ThaiCharacter Dataset/round2/190/bc_008tg_14_72.jpg,190,พ,consonant,bc,8,tg,14,72,False,bc_008,True,26,25,L,1087,98a50b6a0d5f07b5bf7e7d4c09566657,True,0.389231,0.0,166.47,d407845a9bbb1b0f
ThaiCharacter Dataset/round2/190/bc_008tg_1_53.jpg,190,พ,consonant,bc,8,tg,1,53,False,bc_008,True,26,24,L,946,4e6919b43feed1606ec5d815a840144b,True,0.370192,0.0,196.46,dc07041ac3db1f1f
ThaiCharacter Dataset/round2/190/bc_008tg_6_231.jpg,190,พ,consonant,bc,8,tg,6,231,False,bc_008,True,25,25,L,875,0867f2ab9b2abb1d27deaad53241a8d5,True,0.3616,0.0,154.0,d4078452abdf8b0f
ThaiCharacter Dataset/round2/190/bc_008tg_6_256.jpg,190,พ,consonant,bc,8,tg,6,256,False,bc_008,True,26,25,L,1027,decc1df0c455c5540cfb3986b8519c95,True,0.384615,0.0,163.91,d407841a8bfb8f0f
ThaiCharacter Dataset/round2/190/bc_008tg_8_135.jpg,190,พ,consonant,bc,8,tg,8,135,False,bc_008,True,26,25,L,1031,39cfa506c064abfeb751c71c5b29e26e,True,0.378462,0.0,166.54,d407841aa3d39f1f
ThaiCharacter Dataset/round2/190/bc_008tg_8_364.jpg,190,พ,consonant,bc,8,tg,8,364,False,bc_008,True,25,25,L,865,89378597aa91cf903664edeade6f4990,True,0.3856,0.0,146.06,d4078452abdf8f07
ThaiCharacter Dataset/round2/190/bc_008tg_8_71.jpg,190,พ,consonant,bc,8,tg,8,71,False,bc_008,True,25,25,L,951,88ed1379c2dd7c24fae62a7a2a43c923,True,0.3536,0.0,161.94,d4078492abdb8f0f
ThaiCharacter Dataset/round2/190/bc_009sg_2_203.jpg,190,พ,consonant,bc,9,sg,2,203,False,bc_009,True,17,16,L,651,15ef3fbccc2c2d33d0240bf62d531a0d,True,0.419118,0.0,139.66,dc2704d88bf90f0f
ThaiCharacter Dataset/round2/190/bc_009sg_2_323.jpg,190,พ,consonant,bc,9,sg,2,323,False,bc_009,True,17,16,L,626,711d03fb47c3237e667799d2de9d2f01,True,0.408088,0.0,143.74,dc2d8412a3dadf07
ThaiCharacter Dataset/round2/190/bc_009sg_2_93.jpg,190,พ,consonant,bc,9,sg,2,93,False,bc_009,True,17,16,L,619,b1794e27e04fd3dc371702f8f4aa98b2,True,0.426471,0.0,143.65,dc05845283db5f1f
ThaiCharacter Dataset/round2/190/bc_009tg_2_197.jpg,190,พ,consonant,bc,9,tg,2,197,False,bc_009,True,25,25,L,1012,4242d8e1d12929375cfb31ee7826a3a3,True,0.4032,0.0,159.06,dc0584dae39b0f0f
ThaiCharacter Dataset/round2/190/bc_009tg_2_321.jpg,190,พ,consonant,bc,9,tg,2,321,False,bc_009,True,25,24,L,889,773b26bb8635e11b85c78b0c85cc366e,True,0.381667,0.0,140.9,d4058452ebdb1f0f
ThaiCharacter Dataset/round2/190/bc_009tg_2_93.jpg,190,พ,consonant,bc,9,tg,2,93,False,bc_009,True,25,25,L,997,95044ae91b8fa977dc07d48176fe62a8,True,0.392,0.0,153.86,d407849acb9b9b0f
ThaiCharacter Dataset/round2/190/bc_011sg_1_46.jpg,190,พ,consonant,bc,11,sg,1,46,False,bc_011,True,31,17,L,994,e422d6d69013ce6881c5fdc57c222bd7,True,0.320683,0.0,196.65,de223749d2bd1e06
ThaiCharacter Dataset/round2/190/bc_011sg_3_200.jpg,190,พ,consonant,bc,11,sg,3,200,False,bc_011,True,17,17,L,665,a65d96eb0e5fc2aae1273bfd092d5d22,True,0.380623,0.0,171.16,dc078492c39bbb0f
ThaiCharacter Dataset/round2/190/bc_011tg_3_203.jpg,190,พ,consonant,bc,11,tg,3,203,False,bc_011,True,25,25,L,875,a258aaea2e38c88c3b8066277c8bfdb7,True,0.3552,0.0,156.72,d4258410a3df9f1f
ThaiCharacter Dataset/round2/190/bc_012sg_2_132.jpg,190,พ,consonant,bc,12,sg,2,132,False,bc_012,True,17,17,L,672,11f04c122024ebffa7810e5af552e105,True,0.432526,0.0,147.27,d40584d2dbdb1f07
ThaiCharacter Dataset/round2/190/bc_012sg_2_173.jpg,190,พ,consonant,bc,12,sg,2,173,False,bc_012,True,17,17,L,666,8cea77967a56834c13aa988b3edf1eb3,True,0.418685,0.0,139.34,d4078418dbdb1f0f
ThaiCharacter Dataset/round2/190/bc_012sg_3_26.jpg,190,พ,consonant,bc,12,sg,3,26,False,bc_012,True,24,23,L,890,d7cec0044ba77430a81981f49ca8cf85,True,0.59058,0.0,150.21,dc0482dbbbaf8b81
ThaiCharacter Dataset/round2/190/bc_012sg_4_249.jpg,190,พ,consonant,bc,12,sg,4,249,False,bc_012,True,17,17,L,685,1b8ae9198174a6f86b136df4ecb5e28e,True,0.397924,0.0,159.17,dc0684d2ebbb0b8b
ThaiCharacter Dataset/round2/190/bc_012sg_4_42.jpg,190,พ,consonant,bc,12,sg,4,42,False,bc_012,True,17,17,L,689,63e7e37b18702e6ce47a75fd81e10920,True,0.401384,0.0,147.23,d407845afb9b1b07
ThaiCharacter Dataset/round2/190/bc_012tg_2_110.jpg,190,พ,consonant,bc,12,tg,2,110,False,bc_012,True,25,25,L,901,c3b344aa76e7b5d789eac069cc88fbd8,True,0.36,0.0,151.35,d4078452cbdb8f0f
ThaiCharacter Dataset/round2/190/bc_012tg_2_162.jpg,190,พ,consonant,bc,12,tg,2,162,False,bc_012,True,25,25,L,889,c5f4446452b23d306d889b426318ca5b,True,0.368,0.0,151.39,d4078412cbdb9f0f
ThaiCharacter Dataset/round2/190/bc_012tg_3_26.jpg,190,พ,consonant,bc,12,tg,3,26,False,bc_012,True,36,35,L,1479,fbd277cd89402640f0e3d3fbfc7c10c7,True,0.606349,0.0,156.95,dc0482dbafdf8b01
ThaiCharacter Dataset/round2/190/bc_012tg_4_255.jpg,190,พ,consonant,bc,12,tg,4,255,False,bc_012,True,26,26,L,1166,0b246000230386fd4ca4e00a54ff68c4,True,0.368343,0.0,183.21,d40784d2ab9b8b1f
ThaiCharacter Dataset/round2/190/bc_012tg_4_43.jpg,190,พ,consonant,bc,12,tg,4,43,False,bc_012,True,25,24,L,839,d6e0094b0264b75ff81eb3da593343c3,True,0.373333,0.0,140.99,d4278452c3db1f0f
ThaiCharacter Dataset/round2/190/bc_014sg_2_24.jpg,190,พ,consonant,bc,14,sg,2,24,False,bc_014,True,15,17,L,635,1494a8e15828b08003b1b88b527b64a1,True,0.470588,0.0,195.32,8e168519d187fe0f
ThaiCharacter Dataset/round2/190/bc_014sg_3_148.jpg,190,พ,consonant,bc,14,sg,3,148,False,bc_014,True,16,16,L,612,fd0bf1c74114cc87939c775a4ff0312c,True,0.507812,0.0,127.65,dc0584987b7b878d
ThaiCharacter Dataset/round2/190/bc_014sg_3_177.jpg,190,พ,consonant,bc,14,sg,3,177,False,bc_014,True,16,16,L,612,0b90d9ce9784ad9b5e43bc5da98719ff,True,0.492188,0.0,136.05,dc05841adb6fc70d
ThaiCharacter Dataset/round2/190/bc_014sg_3_281.jpg,190,พ,consonant,bc,14,sg,3,281,False,bc_014,True,16,16,L,603,7b753ece1abda5fd1b3b906d8fecd6cf,True,0.503906,0.0,136.05,dc258498db6f8716
ThaiCharacter Dataset/round2/190/bc_014sg_3_287.jpg,190,พ,consonant,bc,14,sg,3,287,False,bc_014,True,16,16,L,601,46c661a2dee766a6783252086a13c535,True,0.507812,0.0,131.75,dc25841afbeba50c
ThaiCharacter Dataset/round2/190/bc_014sg_3_319.jpg,190,พ,consonant,bc,14,sg,3,319,False,bc_014,True,17,16,L,638,ed407cf3e5e01b32d250299d19a41d4b,True,0.485294,0.0,160.15,dc0784d2e3ecad91
ThaiCharacter Dataset/round2/190/bc_014sg_3_375.jpg,190,พ,consonant,bc,14,sg,3,375,False,bc_014,True,16,16,L,614,4e66b83d295a5016b3932b09de8b55ff,True,0.496094,0.0,140.27,dc05841afbaf8707
ThaiCharacter Dataset/round2/190/bc_014sg_3_70.jpg,190,พ,consonant,bc,14,sg,3,70,False,bc_014,True,17,17,L,684,827e95b0c686211aa7d8b825b0f2c296,True,0.484429,0.0,198.94,8e148939e3eeab0b
ThaiCharacter Dataset/round2/190/bc_014sg_6_344.jpg,190,พ,consonant,bc,14,sg,6,344,False,bc_014,True,17,16,L,634,e3bcf3a7dcaf7902d9bf07ec4dd35e4d,True,0.426471,0.0,197.21,da06849ad3cf8f0e
ThaiCharacter Dataset/round2/190/bc_014tg_2_24.jpg,190,พ,consonant,bc,14,tg,2,24,False,bc_014,True,23,21,L,947,8f9d370cf12a202f93f74664e0eeef36,True,0.459627,0.0,209.1,8e148519f3d79d07
ThaiCharacter Dataset/round2/190/bc_014tg_5_372.jpg,190,พ,consonant,bc,14,tg,5,372,False,bc_014,True,25,24,L,951,1e7b8d8173c2434983d89bd73363713c,True,0.438333,0.0,195.12,dc0684dafbc72f04
ThaiCharacter Dataset/round2/190/bc_014tg_6_157.jpg,190,พ,consonant,bc,14,tg,6,157,False,bc_014,True,25,25,L,983,7738583466285cb8d3cbfa6af23145d0,True,0.472,0.0,175.15,dc0684d2ebf5ad11
ThaiCharacter Dataset/round2/190/bc_014tg_6_186.jpg,190,พ,consonant,bc,14,tg,6,186,False,bc_014,True,25,24,L,913,b8e0822768541183873da6b177139325,True,0.433333,0.0,197.78,dc0684d1fbe78711
ThaiCharacter Dataset/round2/190/bc_014tg_6_296.jpg,190,พ,consonant,bc,14,tg,6,296,False,bc_014,True,25,24,L,975,fdd0e9d82176f4564275b0371c5b2f8c,True,0.46,0.0,170.66,dc0684d2ab5f8717
ThaiCharacter Dataset/round2/190/bc_014tg_6_302.jpg,190,พ,consonant,bc,14,tg,6,302,False,bc_014,True,25,24,L,907,df8f8f742af585df318a45f88d0d420f,True,0.455,0.0,197.87,de2684d8ebe7a640
ThaiCharacter Dataset/round2/190/bc_014tg_6_335.jpg,190,พ,consonant,bc,14,tg,6,335,False,bc_014,True,25,25,L,972,43eacfbfc1adffa7a6168ea9583b0132,True,0.4432,0.0,169.82,d40684d2fbf7ad01
ThaiCharacter Dataset/round2/190/bc_014tg_6_404.jpg,190,พ,consonant,bc,14,tg,6,404,False,bc_014,True,25,24,L,944,cb48caf169246442bab7e92e189a6032,True,0.455,0.0,197.83,de06849aeb57a714
ThaiCharacter Dataset/round2/190/bc_014tg_6_77.jpg,190,พ,consonant,bc,14,tg,6,77,False,bc_014,True,26,25,L,1132,4db865a1dbf0655260dbdaa2dd6859b1,True,0.464615,0.0,210.42,8e968919f3ef8903
ThaiCharacter Dataset/round2/190/bc_015sg_1_11.jpg,190,พ,consonant,bc,15,sg,1,11,False,bc_015,True,15,15,L,622,62569f5ade98019b26114bf9972b40af,True,0.506667,0.0,186.41,8e968139e3afa8a3
ThaiCharacter Dataset/round2/190/bc_015sg_3_329.jpg,190,พ,consonant,bc,15,sg,3,329,False,bc_015,True,17,16,L,637,084706758916432e545d2c0d9c50b62b,True,0.470588,0.0,156.0,dc058412f3f0af1f
ThaiCharacter Dataset/round2/190/bc_015sg_3_376.jpg,190,พ,consonant,bc,15,sg,3,376,False,bc_015,True,17,16,L,630,19206bb91fa1af2da57a9fd175f76781,True,0.496324,0.0,155.9,dc06849ae3e7a783
ThaiCharacter Dataset/round2/190/bc_015sg_3_405.jpg,190,พ,consonant,bc,15,sg,3,405,False,bc_015,True,16,16,L,605,47a71f9b4a296024f10bd80736ea3adb,True,0.503906,0.0,131.58,dc258490d33fcd0f
ThaiCharacter Dataset/round2/190/bc_015sg_3_424.jpg,190,พ,consonant,bc,15,sg,3,424,False,bc_015,True,17,16,L,611,edff220fd981ea241dc141c0b0e513b8,True,0.507353,0.0,139.56,dc068492f3e7a595
ThaiCharacter Dataset/round2/190/bc_015sg_3_63.jpg,190,พ,consonant,bc,15,sg,3,63,False,bc_015,True,16,16,L,613,9833db2a811ed2e3570b03889807c6af,True,0.5,0.0,135.92,dc058498fbfb870a
ThaiCharacter Dataset/round2/190/bc_015sg_5_272.jpg,190,พ,consonant,bc,15,sg,5,272,False,bc_015,True,17,16,L,625,4ad2d4aeebd1bbfabf85639053522c58,True,0.481618,0.0,156.0,dc058492d3faa71e
ThaiCharacter Dataset/round2/190/bc_015tg_1_11.jpg,190,พ,consonant,bc,15,tg,1,11,False,bc_015,True,22,21,L,947,f9923ebfb291d747887ad23b33ab5f71,True,0.495671,0.0,180.18,8e168119f3ef9b03
ThaiCharacter Dataset/round2/190/bc_015tg_3_337.jpg,190,พ,consonant,bc,15,tg,3,337,False,bc_015,True,24,24,L,894,6022a650888384aa6e7cb6c257e273d3,True,0.465278,0.0,152.35,dc0584d2f3e7a703
ThaiCharacter Dataset/round2/190/bc_015tg_3_384.jpg,190,พ,consonant,bc,15,tg,3,384,False,bc_015,True,25,24,L,892,9f67df3e04c3023750923e64fb2c8d26,True,0.47,0.0,151.74,dc0584d2f3ee0f07
ThaiCharacter Dataset/round2/190/bc_015tg_3_414.jpg,190,พ,consonant,bc,15,tg,3,414,False,bc_015,True,25,24,L,857,85f7f2fba3ffe53a00a177a693dc4ad4,True,0.476667,0.0,187.12,de268418f965ae17
ThaiCharacter Dataset/round2/190/bc_015tg_3_433.jpg,190,พ,consonant,bc,15,tg,3,433,False,bc_015,True,25,25,L,969,538137b1c6a453342d7f3c6f2830f13c,True,0.464,0.0,185.73,dc0684d8ebbf8f01
ThaiCharacter Dataset/round2/190/bc_015tg_3_65.jpg,190,พ,consonant,bc,15,tg,3,65,False,bc_015,True,25,24,L,949,db4ffaa93181b7bcc12a3b8d25e5fc3f,True,0.496667,0.0,151.71,dc0584daebc7af01
ThaiCharacter Dataset/round2/190/bc_015tg_5_284.jpg,190,พ,consonant,bc,15,tg,5,284,False,bc_015,True,25,25,L,943,0e9e6fdb964905972fa8d9df6063c698,True,0.456,0.0,180.38,d40684d2e3fdaf18
ThaiCharacter Dataset/round2/190/bc_016sg_1_11.jpg,190,พ,consonant,bc,16,sg,1,11,False,bc_016,True,15,15,L,624,b1fc8bce6549656118a2efff10026acf,True,0.488889,0.0,209.16,8e148519f3a7b84f
ThaiCharacter Dataset/round2/190/bc_016sg_3_339.jpg,190,พ,consonant,bc,16,sg,3,339,False,bc_016,True,16,16,L,612,a03903796e0b2ed508c7c45d479e682a,True,0.507812,0.0,135.9,dc0584d8fbe78709
ThaiCharacter Dataset/round2/190/bc_016sg_3_391.jpg,190,พ,consonant,bc,16,sg,3,391,False,bc_016,True,17,17,L,681,449a8bd756d6d3c00ad2af6d5ca2e776,True,0.446367,0.0,214.92,de2684d9e9f5a019
ThaiCharacter Dataset/round2/190/bc_016sg_3_78.jpg,190,พ,consonant,bc,16,sg,3,78,False,bc_016,True,17,17,L,677,ab33c6c3a1429706e9ce3bf454c78ea8,True,0.460208,0.0,187.02,dc0684d3f3e5a591
ThaiCharacter Dataset/round2/190/bc_016sg_3_96.jpg,190,พ,consonant,bc,16,sg,3,96,False,bc_016,True,16,16,L,618,f6e0c9f2f8010b6f4938acc182c62e4b,True,0.449219,0.0,161.27,dc0584d2f3ef8e06
ThaiCharacter Dataset/round2/190/bc_016sg_4_10.jpg,190,พ,consonant,bc,16,sg,4,10,False,bc_016,True,14,13,L,597,0fe94468287a5423226cb1c3258a7b58,True,0.521978,0.0,132.66,dc05849adbff8603
ThaiCharacter Dataset/round2/190/bc_016sg_4_17.jpg,190,พ,consonant,bc,16,sg,4,17,False,bc_016,True,14,14,L,591,39ef18cfe03d09cf858e9577091b9c14,True,0.520408,0.0,132.62,dc048492f3fb8f07
ThaiCharacter Dataset/round2/190/bc_016sg_5_219.jpg,190,พ,consonant,bc,16,sg,5,219,False,bc_016,True,17,17,L,676,6575dcbd3a13d983c707bd4939d030f7,True,0.467128,0.0,175.03,dc0784d2fbe2ae81
ThaiCharacter Dataset/round2/190/bc_016sg_5_254.jpg,190,พ,consonant,bc,16,sg,5,254,False,bc_016,True,16,16,L,609,196d20c469a3f1aa9def94300103784c,True,0.542969,0.0,135.88,dc0684d1fbf58c85
ThaiCharacter Dataset/round2/190/bc_016sg_6_3.jpg,190,พ,consonant,bc,16,sg,6,3,False,bc_016,True,21,21,L,648,ffc60656e4874c22adb00844dba07eb9,True,0.62585,0.0,117.85,d8849b6bee8e0f03
ThaiCharacter Dataset/round2/190/bc_016sg_7_22.jpg,190,พ,consonant,bc,16,sg,7,22,False,bc_016,True,16,17,L,640,250b95f2a3d8c0cfd875785ba9938386,True,0.463235,0.0,156.31,dc0484dafbeea6a0
ThaiCharacter Dataset/round2/190/bc_016sg_7_235.jpg,190,พ,consonant,bc,16,sg,7,235,False,bc_016,True,17,16,L,651,d2bae53ad38a8bc5825517941d0c4d65,True,0.477941,0.0,197.16,de2694d9e9e5b081
ThaiCharacter Dataset/round2/190/bc_016sg_7_68.jpg,190,พ,consonant,bc,16,sg,7,68,False,bc_016,True,17,16,L,640,f9dc08535a56efaaeccad1a38009b4e4,True,0.488971,0.0,160.16,dc068493fbee8e21
ThaiCharacter Dataset/round2/190/bc_016tg_1_11.jpg,190,พ,consonant,bc,16,tg,1,11,False,bc_016,True,22,21,L,957,4c0b62b1c98759ffc5c983e2decfd2b2,True,0.493506,0.0,189.45,8e148119e3af9b9b
ThaiCharacter Dataset/round2/190/bc_016tg_3_397.jpg,190,พ,consonant,bc,16,tg,3,397,False,bc_016,True,25,25,L,989,85e9d233611b1f5d1306a147a396586b,True,0.456,0.0,191.15,dc068450abefa70f
ThaiCharacter Dataset/round2/190/bc_016tg_3_404.jpg,190,พ,consonant,bc,16,tg,3,404,False,bc_016,True,24,24,L,877,7f5867194541bcad4a8f2750b38595a8,True,0.486111,0.0,138.58,dc0584d2fbef8702
ThaiCharacter Dataset/round2/190/bc_016tg_3_80.jpg,190,พ,consonant,bc,16,tg,3,80,False,bc_016,True,24,24,L,883,2cf0b797de22a66c4efff3b6b44ef5c7,True,0.467014,0.0,146.86,dc078492fbef0f02
ThaiCharacter Dataset/round2/190/bc_016tg_3_98.jpg,190,พ,consonant,bc,16,tg,3,98,False,bc_016,True,25,24,L,916,6621de86d2fbd21a8e6feaaed3a91dc1,True,0.436667,0.0,219.51,dc0684d8f3d78f41
ThaiCharacter Dataset/round2/190/bc_016tg_4_21.jpg,190,พ,consonant,bc,16,tg,4,21,False,bc_016,True,21,21,L,864,e01bb4cbbc25d92df12604a3427875de,True,0.455782,0.0,162.47,dc058490e37fa71e
ThaiCharacter Dataset/round2/190/bc_016tg_4_31.jpg,190,พ,consonant,bc,16,tg,4,31,False,bc_016,True,21,21,L,865,a59d94d6a2ccb5d5e6f84c1427358e99,True,0.487528,0.0,162.4,dc0684dafbe78708
ThaiCharacter Dataset/round2/190/bc_016tg_5_245.jpg,190,พ,consonant,bc,16,tg,5,245,False,bc_016,True,24,24,L,865,f9db557290470f6eb7e758009a0f091d,True,0.486111,0.0,135.93,dc0584d2f3e78707
